idx,FLIP,LPIPS,SSIM,Hausdorff
2113,0.014071404002606869,0.14908532798290253,0.9868933422915557,181.01933598375618
465,0.021873334422707558,0.22100168466567993,0.9802182594411818,181.01933598375618
1951,0.048596665263175964,0.2469572126865387,0.951643273379021,181.01933598375618
934,0.01738426461815834,0.12908397614955902,0.9821897269327301,181.01933598375618
1055,0.013100910000503063,0.27646276354789734,0.9865090819293684,181.01933598375618
743,0.024405457079410553,0.19838403165340424,0.9754686851525044,181.01933598375618
2803,0.012998174875974655,0.2554170489311218,0.9849491474791686,181.01933598375618
2918,0.015075811184942722,0.20516659319400787,0.9861268451760369,181.01933598375618
446,0.01845371536910534,0.2300880253314972,0.9813773905708348,181.01933598375618
1898,0.015408101491630077,0.16455182433128357,0.9868935544486215,181.01933598375618
2439,0.01880466938018799,0.20671266317367554,0.9806501417950995,181.01933598375618
1867,0.01299817394465208,0.24999813735485077,0.9880544689090226,181.01933598375618
2208,0.016141125932335854,0.0911366268992424,0.9869603440602859,181.01933598375618
23,0.09540808200836182,0.24286296963691711,0.9173347821436112,181.01933598375618
1637,0.014211852103471756,0.13812699913978577,0.9841002909504274,181.01933598375618
2616,0.014194254763424397,0.1460912823677063,0.9869117983297518,181.01933598375618
2521,0.01353622879832983,0.22921691834926605,0.983742441905361,181.01933598375618
227,0.01722591370344162,0.2265109419822693,0.9832331173281772,181.01933598375618
2099,0.015727967023849487,0.15754994750022888,0.9835538976712458,181.01933598375618
831,0.013662442564964294,0.18309307098388672,0.9847576392061353,181.01933598375618
138,0.024490728974342346,0.3017486333847046,0.9726813535321307,181.01933598375618
1952,0.017144199460744858,0.26783329248428345,0.9838646045014409,181.01933598375618
1236,0.1217942014336586,0.11640910804271698,0.9378259467922963,181.01933598375618
1041,0.017070982605218887,0.1946893036365509,0.9829550073473231,181.01933598375618
683,0.0132784778252244,0.17626918852329254,0.9859752824650592,181.01933598375618
252,0.014409749768674374,0.10489045828580856,0.9865693944424083,181.01933598375618
886,0.013833376578986645,0.28558725118637085,0.9852635830475386,181.01933598375618
2497,0.01503936666995287,0.1791720688343048,0.9847953921927508,181.01933598375618
